0	0	0	0	0	0	0.0441422151923295	0.0460263242463283	0.0448827409984644	0	0	0	0.0400556197177185	0	0	0.0475031703616949	0	0	0.0391456445281899	0	0.0487539910273435	0.0626119554251378	0.0405631550676523	0.0374429361245493	0.0395594330665153	0	0	0	0	0.0400614541639374	0	0.0367344230137895	0	0	0	0	0	0	0	0.0398567872310528	0	0	0	0	0	0	0	0	0	0	0	0.0375072954074626	0	0	0	0	0	0	0	0	0	0.0356668279706646	0	0	0	0	0	0	0	0	0	0	0.0331674241559596	0.0327276160350635	0	0.0370769234991325	0	0	0	0	0	0.042776640764684	0	0	0	0	0	0	0	0.0380850783389301	0	0	0.0371635317337473	0.0549119192394016	0	0	0	0	0	0.0435760721047561
0	0	0	0.0301965923561998	0	0.0373039375698409	0	0.039621923690988	0	0	0	0	0	0	0.0327396078900104	0.0408932718823669	0	0	0	0	0	0	0	0	0.0340548775920392	0	0	0.0298630248001254	0	0.0344870442257871	0.040213750201273	0.031622957716441	0	0	0	0	0	0	0	0.0343108559741809	0	0	0	0	0	0	0.0317593801069546	0	0	0	0	0.0322882876446164	0	0.0279774202793572	0	0	0.0373884770903849	0	0.0339413416826843	0	0.0318606903625338	0	0.0365610527593584	0	0	0.0328884491758003	0	0	0	0.0389634375005457	0.0310935386905069	0.0305705396764755	0	0	0	0	0.0233310341294661	0	0	0	0	0	0	0	0.0316698830917749	0.0469126596110781	0	0	0	0.0327856741206261	0.0447826344623035	0	0	0	0	0.0443266001677693	0	0.02559031551267	0	0
0	0	0	0	0	0	0	0	0.0433896299138919	0	0.0377499039852471	0	0	0.0400811071610058	0	0	0.0486337941510173	0	0	0	0	0	0.0392137433537193	0	0	0.0498762471049626	0.0415755474986792	0	0	0	0	0.0355123814680394	0	0	0	0	0	0.035586763603378	0.0344618961667782	0	0	0	0	0.0319948262587619	0	0.0469314882286136	0.0356655829495751	0.0317370901411406	0	0.0427315481010758	0	0	0	0.031418465987944	0	0	0	0	0	0.0326844606486999	0	0	0	0	0	0.0369335203713731	0	0	0	0	0.0349178472510317	0	0	0.03163886866388	0	0	0.026200603734757	0	0	0	0	0	0	0	0.0355650783676884	0	0	0	0	0	0.0502906152052393	0	0.0359272150574681	0	0.0471557726614627	0	0	0	0	0.0421264298851784
0	0.0618054346911957	0	0.0317193551405423	0	0.0391851116828242	0.0399162561988345	0	0	0	0	0	0	0	0	0.0429554500188242	0	0	0	0	0	0.056617794167568	0	0	0	0	0	0.0313689663400552	0.0355715635863566	0	0	0.0332176496794746	0	0	0	0.0404799081210721	0	0.0332872254052342	0.0322350444221467	0	0	0	0	0	0	0	0.0333609516190703	0	0.0310728004941068	0	0	0	0	0	0	0	0.0392739143875768	0.037110321450641	0.0356529458052745	0	0.0334673707784969	0	0	0	0	0.0345469577203701	0	0	0	0	0.0326615329526706	0.0321121599880483	0	0	0	0.033527360849646	0.0245075784916077	0.0395708148894058	0	0	0	0	0	0	0	0	0	0	0	0	0.0470409465373748	0.0341292544143618	0.0336056776370286	0	0	0	0	0	0	0
0	0	0	0	0.0262429413381976	0	0	0	0	0	0	0	0	0	0	0	0.0367646981924647	0	0	0.0288262773486495	0	0	0	0.0273633537057285	0	0	0.0314290193199628	0	0.0287479383544356	0	0.0341385238705751	0	0.0257985040257278	0	0	0	0	0	0	0	0.0337140019721929	0	0	0	0	0.0354778406778303	0.0269613838666958	0.0239916412222112	0	0	0.0336276720124685	0	0	0.0237507774147787	0	0.038273256715728	0	0.0299915192309821	0	0.0247078055971046	0	0.0260653712111743	0	0.0312464178927258	0.0267098206715515	0	0.0376877282865148	0	0	0	0	0.025952145553654	0	0	0.0309214049360476	0	0.0198063364288956	0	0.0283518108913386	0	0	0.0312612330318692	0	0.0332346735316979	0.0268854074662416	0.0398254065325709	0	0	0	0	0	0.027582304601399	0	0.0401297126862599	0	0	0.0326881506138526	0	0	0.03184545865053
0	0	0	0.0374436629697834	0	0	0	0	0	0	0.0416829965930503	0.0367546854072488	0.042757579428397	0	0	0	0	0	0	0	0.0520427010864814	0	0	0.0399686567492957	0	0.0550727609522603	0	0	0	0	0	0	0	0.045303694061786	0	0	0.0402793420911032	0	0.0380524173272402	0	0	0.037283794507656	0.0470075566737549	0	0	0	0	0.0350437188063708	0	0.0471836689865225	0	0	0	0.0346918977925386	0	0	0	0.0438075226605748	0.0420871383008144	0.0360897940931948	0.0395071383501459	0	0	0	0	0	0	0	0.0373387563210935	0	0	0	0	0	0	0	0.0289303961312999	0	0	0	0.0464687678559624	0	0	0	0	0	0	0	0	0	0.055530301297763	0	0.0396704050803277	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0639035068645573	0	0	0	0.0624671726368049	0.060335790167362	0	0.0751452839237047	0.0965047797789835	0.0625206211875139	0.0577113792476674	0	0	0	0	0	0.0617473417890479	0	0	0.0544109931064319	0	0	0	0	0	0	0	0	0.0538346639498049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0549738361524156	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0571472383009051	0	0	0	0	0.0670969930695636	0	0.0691012764384614	0	0	0	0	0	0	0	0	0	0.0572807289186602	0	0	0	0	0.045818190393623	0	0
0	0	0	0.0365317776207119	0.03739858890756	0.0451302297823202	0.0459723026664991	0	0	0	0	0.0358595790935409	0.0417162814583244	0	0.0396083127764449	0	0	0	0	0	0.0507752776326071	0	0	0	0	0	0	0.0361282282520862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505591641477644	0.0384224351460875	0	0.0357871284795624	0	0.0479225047720563	0	0	0	0	0	0.0452325055268228	0.0427406548670704	0	0	0.0385450000926172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0466913732003826	0.0473624460334331	0	0.0567548426753588	0	0	0.0333926307456926	0.0396640436109982	0.0541779424694128	0	0	0	0	0.0536262330831741	0	0	0	0
0	0.052363763782105	0	0	0	0.0331990211247087	0	0.0352619366026972	0	0	0	0	0	0	0	0	0.0385417513713744	0.031049896761878	0	0.0302196201562086	0	0	0	0	0.0303074869364869	0.0395263817848045	0.032948167890153	0	0	0	0.0357886386641171	0.0281431749473724	0	0	0	0	0	0.0282021219782743	0	0	0	0.0267590269783874	0	0	0	0.0371926924964783	0.0282645854503808	0	0.0263259823873331	0	0	0	0	0	0	0	0	0.0314411850030426	0.0302064444916772	0	0.0283547475494575	0	0	0	0	0	0	0	0	0	0	0	0	0.0250734583020257	0.0324160175301807	0	0	0	0.0297222199562668	0.030350047141942	0	0.0327722715081027	0	0	0.028184936665531	0	0	0.030434482334704	0.0245645249067653	0	0	0	0	0.0420694167231197	0.0373704354630356	0	0	0.0227743632613182	0.0401716873238041	0
0	0	0	0	0.0248660947735579	0.0300068158639206	0	0	0.0310794892899293	0	0	0	0.0277369023442865	0	0.0263353267620401	0	0	0.0280643375365663	0	0.0273138950121058	0	0	0	0.0259277242516506	0.0273933130855021	0	0	0.0240214396841989	0	0	0.0323474323649648	0	0	0	0	0.030998333219243	0.0261292662729885	0	0.0246846570240767	0	0.031945183180219	0.0241860503122048	0.0304938686037386	0.0229175234270429	0	0.0336164813725375	0	0	0	0	0	0	0.0370779239742907	0.0225046832415061	0	0	0	0	0.0273019862350972	0	0.0256283366123492	0	0.0294092487123426	0.0296070619006336	0	0	0	0	0	0	0	0.0245905557078325	0	0.0226625551251755	0.0292991008805923	0	0.0187671889522927	0	0	0	0.0301443555344047	0	0	0.0314910029008285	0	0	0	0	0	0	0	0.0261351877997466	0.0257342479714968	0.0380242910286793	0	0	0.0309731535296042	0.0205845263398985	0	0
